
Predictions were generated on 09-Dec-2020 at 17:18:24 using AA AeroAcoustics (v1.00.00, 18-Aug-2016)

Number of observers      :    2;  Number of frequencies    :   34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
        12.2000	  7.365693E+001	  7.273621E+001	  7.161094E+001	  7.049261E+001	  6.927271E+001	  6.789613E+001	  6.634611E+001	  6.477936E+001	  6.304080E+001	  6.114369E+001	  5.932496E+001	  5.755689E+001	  5.561890E+001	  5.363670E+001	  5.158250E+001	  4.935009E+001	  4.731361E+001	  4.620321E+001	  4.775857E+001	  5.039071E+001	  5.202900E+001	  5.221875E+001	  3.794953E+001	  3.253349E+001	  3.034525E+001	  2.831840E+001	  2.618765E+001	  2.424491E+001	  2.221403E+001	  2.003780E+001	  1.790596E+001	  1.566047E+001	  1.302464E+001	  1.048717E+001	  5.687913E+001	  5.598041E+001	  5.488038E+001	  5.378671E+001	  5.259486E+001	  5.125546E+001	  4.975145E+001	  4.825590E+001	  4.669906E+001	  4.524061E+001	  4.401977E+001	  4.326675E+001	  4.200281E+001	  3.986442E+001	  3.860978E+001	  3.612380E+001	  3.405948E+001	  3.350516E+001	  3.608861E+001	  3.860614E+001	  3.801302E+001	  3.857735E+001	  2.484491E+001	  2.004744E+001	  1.791092E+001	  1.586079E+001	  1.369008E+001	  1.167434E+001	  9.547684E+000	  7.263267E+000	  5.027077E+000	  2.676911E+000	 -7.203574E-002	 -2.706657E+000
        12.3000	  7.368203E+001	  7.276170E+001	  7.163688E+001	  7.051898E+001	  6.929955E+001	  6.792348E+001	  6.637405E+001	  6.480788E+001	  6.306799E+001	  6.117378E+001	  5.935644E+001	  5.758824E+001	  5.563998E+001	  5.364503E+001	  5.158522E+001	  4.935624E+001	  4.732319E+001	  4.620487E+001	  4.781850E+001	  5.033286E+001	  5.207794E+001	  5.220765E+001	  3.793126E+001	  3.250377E+001	  3.031269E+001	  2.828527E+001	  2.615459E+001	  2.421220E+001	  2.218173E+001	  2.000583E+001	  1.787418E+001	  1.562876E+001	  1.299294E+001	  1.045541E+001	  5.663690E+001	  5.572829E+001	  5.461698E+001	  5.351348E+001	  5.231389E+001	  5.097373E+001	  4.947607E+001	  4.801599E+001	  4.648367E+001	  4.542544E+001	  4.451706E+001	  4.411229E+001	  4.294566E+001	  4.070090E+001	  3.957916E+001	  3.715601E+001	  3.524836E+001	  3.496095E+001	  3.784090E+001	  3.947998E+001	  3.809833E+001	  3.896941E+001	  2.549677E+001	  2.094055E+001	  1.881573E+001	  1.675065E+001	  1.455858E+001	  1.250970E+001	  1.034091E+001	  8.009103E+000	  5.727257E+000	  3.331485E+000	  5.336197E-001	 -2.142625E+000
        12.4000	  7.370214E+001	  7.278219E+001	  7.165781E+001	  7.054034E+001	  6.932136E+001	  6.794578E+001	  6.639686E+001	  6.483083E+001	  6.309169E+001	  6.119646E+001	  5.937756E+001	  5.760414E+001	  5.564548E+001	  5.364702E+001	  5.158198E+001	  4.935862E+001	  4.733231E+001	  4.619296E+001	  4.782814E+001	  5.029629E+001	  5.218147E+001	  5.218989E+001	  3.790744E+001	  3.247033E+001	  3.027655E+001	  2.824807E+001	  2.611671E+001	  2.417389E+001	  2.214308E+001	  1.996690E+001	  1.783505E+001	  1.558949E+001	  1.295360E+001	  1.041609E+001	  5.635223E+001	  5.543551E+001	  5.431566E+001	  5.320648E+001	  5.200750E+001	  5.068687E+001	  4.922655E+001	  4.786913E+001	  4.653133E+001	  4.607528E+001	  4.555597E+001	  4.547206E+001	  4.436398E+001	  4.206640E+001	  4.105708E+001	  3.879075E+001	  3.712195E+001	  3.700937E+001	  3.994542E+001	  4.086035E+001	  3.844415E+001	  3.947757E+001	  2.644713E+001	  2.224590E+001	  2.013528E+001	  1.804450E+001	  1.581569E+001	  1.371350E+001	  1.147810E+001	  9.071786E+000	  6.718438E+000	  4.251481E+000	  1.377497E+000	 -1.363345E+000
        12.5000	  7.369803E+001	  7.277820E+001	  7.165399E+001	  7.053669E+001	  6.931791E+001	  6.794255E+001	  6.639387E+001	  6.482794E+001	  6.308799E+001	  6.119079E+001	  5.936706E+001	  5.758323E+001	  5.561964E+001	  5.363035E+001	  5.155628E+001	  4.933698E+001	  4.731037E+001	  4.616903E+001	  4.775300E+001	  5.026224E+001	  5.214461E+001	  5.212013E+001	  3.784633E+001	  3.242049E+001	  3.022777E+001	  2.819870E+001	  2.606681E+001	  2.412341E+001	  2.209195E+001	  1.991516E+001	  1.778281E+001	  1.553683E+001	  1.290052E+001	  1.036267E+001	  5.599374E+001	  5.507247E+001	  5.394968E+001	  5.284289E+001	  5.166002E+001	  5.039873E+001	  4.904687E+001	  4.794922E+001	  4.705278E+001	  4.760674E+001	  4.750428E+001	  4.764778E+001	  4.653266E+001	  4.421368E+001	  4.327854E+001	  4.122710E+001	  3.984480E+001	  3.999369E+001	  4.274060E+001	  4.301847E+001	  3.955804E+001	  4.015533E+001	  2.795705E+001	  2.428330E+001	  2.219488E+001	  2.006987E+001	  1.778985E+001	  1.561182E+001	  1.327873E+001	  1.075927E+001	  8.293529E+000	  5.710980E+000	  2.709257E+000	 -1.434461E-001
        12.6000	  7.368012E+001	  7.276016E+001	  7.163583E+001	  7.051843E+001	  6.929955E+001	  6.792411E+001	  6.637544E+001	  6.480952E+001	  6.306973E+001	  6.116958E+001	  5.934206E+001	  5.755005E+001	  5.558356E+001	  5.360340E+001	  5.152009E+001	  4.930430E+001	  4.727445E+001	  4.615808E+001	  4.768618E+001	  5.021792E+001	  5.204388E+001	  5.204347E+001	  3.778045E+001	  3.237024E+001	  3.018045E+001	  2.815171E+001	  2.601990E+001	  2.407617E+001	  2.204418E+001	  1.986676E+001	  1.773384E+001	  1.548731E+001	  1.285038E+001	  1.031192E+001	  5.563878E+001	  5.471710E+001	  5.359682E+001	  5.249770E+001	  5.133353E+001	  5.011932E+001	  4.901737E+001	  4.806505E+001	  4.833685E+001	  4.964908E+001	  5.031162E+001	  5.103652E+001	  5.008112E+001	  4.757282E+001	  4.658007E+001	  4.419404E+001	  4.265792E+001	  4.317373E+001	  4.639161E+001	  4.684826E+001	  4.207681E+001	  4.171919E+001	  3.065590E+001	  2.752056E+001	  2.548696E+001	  2.337466E+001	  2.109854E+001	  1.889947E+001	  1.652283E+001	  1.393731E+001	  1.138989E+001	  8.705354E+000	  5.567415E+000	  2.572734E+000
        12.7000	  7.366845E+001	  7.274834E+001	  7.162384E+001	  7.050627E+001	  6.928723E+001	  6.791162E+001	  6.636272E+001	  6.479671E+001	  6.305648E+001	  6.115625E+001	  5.932820E+001	  5.753279E+001	  5.556137E+001	  5.358295E+001	  5.149546E+001	  4.928417E+001	  4.726145E+001	  4.615525E+001	  4.768719E+001	  5.018452E+001	  5.201398E+001	  5.201466E+001	  3.775046E+001	  3.234046E+001	  3.015191E+001	  2.812389E+001	  2.599236E+001	  2.404852E+001	  2.201622E+001	  1.983841E+001	  1.770512E+001	  1.545820E+001	  1.282086E+001	  1.028204E+001	  5.538134E+001	  5.445933E+001	  5.333719E+001	  5.223218E+001	  5.105016E+001	  4.977864E+001	  4.850900E+001	  4.738173E+001	  4.703697E+001	  4.787053E+001	  4.878940E+001	  5.014671E+001	  4.984651E+001	  4.748725E+001	  4.719617E+001	  4.426903E+001	  4.179404E+001	  4.143915E+001	  4.502433E+001	  4.746291E+001	  4.645763E+001	  4.595041E+001	  3.276626E+001	  2.846869E+001	  2.638980E+001	  2.435699E+001	  2.220643E+001	  2.018846E+001	  1.804139E+001	  1.571982E+001	  1.343446E+001	  1.102089E+001	  8.185939E+000	  5.461216E+000
        12.8000	  7.366307E+001	  7.274293E+001	  7.161837E+001	  7.050075E+001	  6.928165E+001	  6.790597E+001	  6.635700E+001	  6.479107E+001	  6.305097E+001	  6.115221E+001	  5.932626E+001	  5.752934E+001	  5.554701E+001	  5.356626E+001	  5.148652E+001	  4.927652E+001	  4.726075E+001	  4.618509E+001	  4.776231E+001	  5.015685E+001	  5.199964E+001	  5.201747E+001	  3.774816E+001	  3.233246E+001	  3.014387E+001	  2.811624E+001	  2.598456E+001	  2.404028E+001	  2.200745E+001	  1.982914E+001	  1.769546E+001	  1.544828E+001	  1.281082E+001	  1.027203E+001	  5.525117E+001	  5.433152E+001	  5.320971E+001	  5.209923E+001	  5.089760E+001	  4.956655E+001	  4.812800E+001	  4.670862E+001	  4.549762E+001	  4.476156E+001	  4.419027E+001	  4.375407E+001	  4.199552E+001	  3.955601E+001	  3.772768E+001	  3.588703E+001	  3.480970E+001	  3.556147E+001	  3.850824E+001	  3.693756E+001	  3.614382E+001	  3.648166E+001	  2.352649E+001	  1.937346E+001	  1.724318E+001	  1.510891E+001	  1.281733E+001	  1.064273E+001	  8.324147E+000	  5.830272E+000	  3.401225E+000	  8.721405E-001	 -2.046810E+000	 -4.802378E+000
        12.9000	  7.365387E+001	  7.273373E+001	  7.160916E+001	  7.049153E+001	  6.927241E+001	  6.789670E+001	  6.634767E+001	  6.478178E+001	  6.304166E+001	  6.114411E+001	  5.931994E+001	  5.752301E+001	  5.553182E+001	  5.354936E+001	  5.148397E+001	  4.927334E+001	  4.725912E+001	  4.620623E+001	  4.782150E+001	  5.015192E+001	  5.205377E+001	  5.203383E+001	  3.775962E+001	  3.233850E+001	  3.014967E+001	  2.812201E+001	  2.598971E+001	  2.404461E+001	  2.201091E+001	  1.983183E+001	  1.769764E+001	  1.545017E+001	  1.281265E+001	  1.027402E+001	  5.525372E+001	  5.434301E+001	  5.323166E+001	  5.213023E+001	  5.093461E+001	  4.959863E+001	  4.812270E+001	  4.664023E+001	  4.514973E+001	  4.373739E+001	  4.237893E+001	  4.093024E+001	  3.879831E+001	  3.681978E+001	  3.497618E+001	  3.331081E+001	  3.210077E+001	  3.225570E+001	  3.401165E+001	  3.340062E+001	  3.738738E+001	  3.781940E+001	  2.342161E+001	  1.777060E+001	  1.549300E+001	  1.340005E+001	  1.120360E+001	  9.218540E+000	  7.161949E+000	  4.977466E+000	  2.855881E+000	  6.385764E-001	 -1.946869E+000	 -4.425159E+000
        13.0000	  7.363038E+001	  7.271007E+001	  7.158531E+001	  7.046748E+001	  6.924815E+001	  6.787221E+001	  6.632288E+001	  6.475673E+001	  6.301597E+001	  6.111833E+001	  5.929332E+001	  5.749770E+001	  5.551414E+001	  5.353837E+001	  5.147816E+001	  4.926733E+001	  4.725130E+001	  4.617428E+001	  4.777440E+001	  5.021669E+001	  5.211270E+001	  5.205332E+001	  3.777599E+001	  3.235262E+001	  3.016453E+001	  2.813716E+001	  2.600450E+001	  2.405882E+001	  2.202450E+001	  1.984491E+001	  1.771036E+001	  1.546266E+001	  1.282503E+001	  1.028642E+001	  5.542203E+001	  5.452595E+001	  5.343203E+001	  5.234723E+001	  5.116803E+001	  4.984565E+001	  4.837225E+001	  4.688630E+001	  4.530375E+001	  4.364231E+001	  4.200254E+001	  4.027778E+001	  3.831616E+001	  3.654863E+001	  3.492004E+001	  3.295260E+001	  3.124034E+001	  3.053581E+001	  3.139056E+001	  3.349276E+001	  3.798315E+001	  3.832461E+001	  2.369009E+001	  1.768472E+001	  1.538512E+001	  1.333381E+001	  1.120027E+001	  9.300055E+000	  7.339931E+000	  5.251095E+000	  3.208682E+000	  1.057311E+000	 -1.472346E+000	 -3.915411E+000
        13.1000	  7.360155E+001	  7.268084E+001	  7.155561E+001	  7.043735E+001	  6.921755E+001	  6.784109E+001	  6.629115E+001	  6.472444E+001	  6.298284E+001	  6.108533E+001	  5.925990E+001	  5.746863E+001	  5.550324E+001	  5.353755E+001	  5.147486E+001	  4.926309E+001	  4.724515E+001	  4.615051E+001	  4.769644E+001	  5.026635E+001	  5.206993E+001	  5.208611E+001	  3.780568E+001	  3.238071E+001	  3.019420E+001	  2.816787E+001	  2.603550E+001	  2.408977E+001	  2.205536E+001	  1.987570E+001	  1.774111E+001	  1.549337E+001	  1.285568E+001	  1.031702E+001	  5.576664E+001	  5.488737E+001	  5.381321E+001	  5.274737E+001	  5.158779E+001	  5.028477E+001	  4.882643E+001	  4.735389E+001	  4.574670E+001	  4.400730E+001	  4.230165E+001	  4.058748E+001	  3.880412E+001	  3.705669E+001	  3.547030E+001	  3.328665E+001	  3.123771E+001	  2.995047E+001	  3.038026E+001	  3.417837E+001	  3.854336E+001	  3.855348E+001	  2.389610E+001	  1.786866E+001	  1.558565E+001	  1.355802E+001	  1.145284E+001	  9.579102E+000	  7.642792E+000	  5.572788E+000	  3.541748E+000	  1.395479E+000	 -1.135367E+000	 -3.584676E+000
        13.2000	  7.358692E+001	  7.266578E+001	  7.154003E+001	  7.042125E+001	  6.920089E+001	  6.782382E+001	  6.627317E+001	  6.470585E+001	  6.296363E+001	  6.106739E+001	  5.924397E+001	  5.745946E+001	  5.550843E+001	  5.354717E+001	  5.148744E+001	  4.927449E+001	  4.726134E+001	  4.614188E+001	  4.768217E+001	  5.031158E+001	  5.204267E+001	  5.215648E+001	  3.786554E+001	  3.242872E+001	  3.024235E+001	  2.821720E+001	  2.608517E+001	  2.413950E+001	  2.210515E+001	  1.992561E+001	  1.779117E+001	  1.554360E+001	  1.290614E+001	  1.036774E+001	  5.621619E+001	  5.535110E+001	  5.429330E+001	  5.324290E+001	  5.209920E+001	  5.081221E+001	  4.936810E+001	  4.790889E+001	  4.629911E+001	  4.454335E+001	  4.283717E+001	  4.117694E+001	  3.947263E+001	  3.769355E+001	  3.606025E+001	  3.377398E+001	  3.156769E+001	  2.996845E+001	  3.037560E+001	  3.482551E+001	  3.904971E+001	  3.869013E+001	  2.405761E+001	  1.808653E+001	  1.582489E+001	  1.380983E+001	  1.171619E+001	  9.847019E+000	  7.910543E+000	  5.836520E+000	  3.798637E+000	  1.642812E+000	 -9.012212E-001	 -3.364123E+000
        13.3000	  7.358065E+001	  7.265922E+001	  7.153312E+001	  7.041399E+001	  6.919324E+001	  6.781572E+001	  6.626459E+001	  6.469689E+001	  6.295447E+001	  6.106010E+001	  5.923959E+001	  5.745967E+001	  5.551231E+001	  5.355317E+001	  5.150891E+001	  4.929374E+001	  4.728819E+001	  4.617613E+001	  4.772901E+001	  5.035998E+001	  5.204212E+001	  5.223145E+001	  3.793104E+001	  3.248255E+001	  3.029538E+001	  2.827066E+001	  2.613831E+001	  2.419224E+001	  2.215758E+001	  1.997789E+001	  1.784348E+001	  1.559612E+001	  1.295909E+001	  1.042127E+001	  5.666232E+001	  5.580697E+001	  5.476024E+001	  5.372013E+001	  5.258686E+001	  5.131031E+001	  4.987572E+001	  4.842538E+001	  4.681801E+001	  4.506427E+001	  4.337061E+001	  4.175091E+001	  4.006467E+001	  3.824820E+001	  3.655919E+001	  3.422956E+001	  3.196154E+001	  3.026171E+001	  3.083768E+001	  3.534650E+001	  3.924138E+001	  3.877472E+001	  2.417920E+001	  1.827849E+001	  1.603421E+001	  1.402510E+001	  1.193421E+001	  1.006088E+001	  8.116113E+000	  6.031350E+000	  3.982136E+000	  1.814056E+000	 -7.441834E-001	 -3.220056E+000
        13.4000	  7.356671E+001	  7.264516E+001	  7.151891E+001	  7.039963E+001	  6.917872E+001	  6.780104E+001	  6.624974E+001	  6.468200E+001	  6.293973E+001	  6.104717E+001	  5.922946E+001	  5.745261E+001	  5.550104E+001	  5.354268E+001	  5.152282E+001	  4.930303E+001	  4.729505E+001	  4.621148E+001	  4.780752E+001	  5.043569E+001	  5.205981E+001	  5.227119E+001	  3.797141E+001	  3.252404E+001	  3.033710E+001	  2.831216E+001	  2.617921E+001	  2.423255E+001	  2.219735E+001	  2.001728E+001	  1.788272E+001	  1.563544E+001	  1.299874E+001	  1.046141E+001	  5.703699E+001	  5.618723E+001	  5.514668E+001	  5.411216E+001	  5.298432E+001	  5.171299E+001	  5.028285E+001	  4.883648E+001	  4.723026E+001	  4.548166E+001	  4.379968E+001	  4.220516E+001	  4.050891E+001	  3.866058E+001	  3.692773E+001	  3.458000E+001	  3.229409E+001	  3.059808E+001	  3.141504E+001	  3.576933E+001	  3.907372E+001	  3.877624E+001	  2.422779E+001	  1.840763E+001	  1.617822E+001	  1.417144E+001	  1.207862E+001	  1.019705E+001	  8.240539E+000	  6.142422E+000	  4.080387E+000	  1.899509E+000	 -6.724973E-001	 -3.160119E+000
        13.5000	  7.354875E+001	  7.262714E+001	  7.150084E+001	  7.038151E+001	  6.916055E+001	  6.778283E+001	  6.623150E+001	  6.466379E+001	  6.292162E+001	  6.103007E+001	  5.921407E+001	  5.744189E+001	  5.549438E+001	  5.353746E+001	  5.153094E+001	  4.930687E+001	  4.729238E+001	  4.621695E+001	  4.781818E+001	  5.048850E+001	  5.214141E+001	  5.229177E+001	  3.799609E+001	  3.255450E+001	  3.036841E+001	  2.834332E+001	  2.621034E+001	  2.426371E+001	  2.222856E+001	  2.004854E+001	  1.791407E+001	  1.566689E+001	  1.303033E+001	  1.049311E+001	  5.732401E+001	  5.647572E+001	  5.543653E+001	  5.440288E+001	  5.327546E+001	  5.200385E+001	  5.057231E+001	  4.912413E+001	  4.751424E+001	  4.576788E+001	  4.409246E+001	  4.251395E+001	  4.080677E+001	  3.893448E+001	  3.716178E+001	  3.480369E+001	  3.251985E+001	  3.086692E+001	  3.185315E+001	  3.610195E+001	  3.884306E+001	  3.869203E+001	  2.419955E+001	  1.847075E+001	  1.625610E+001	  1.424980E+001	  1.215273E+001	  1.026040E+001	  8.289521E+000	  6.175569E+000	  4.098726E+000	  1.903429E+000	 -6.836921E-001	 -3.183900E+000
        13.6000	  7.354574E+001	  7.262407E+001	  7.149770E+001	  7.037830E+001	  6.915727E+001	  6.777947E+001	  6.622806E+001	  6.466029E+001	  6.291811E+001	  6.102723E+001	  5.921252E+001	  5.744829E+001	  5.551851E+001	  5.356163E+001	  5.154743E+001	  4.931995E+001	  4.730025E+001	  4.620031E+001	  4.776343E+001	  5.049681E+001	  5.216784E+001	  5.232137E+001	  3.802694E+001	  3.258685E+001	  3.040111E+001	  2.837644E+001	  2.624436E+001	  2.429879E+001	  2.226476E+001	  2.008574E+001	  1.795196E+001	  1.570524E+001	  1.306887E+001	  1.053159E+001	  5.753272E+001	  5.668190E+001	  5.563929E+001	  5.460188E+001	  5.346989E+001	  5.219250E+001	  5.075356E+001	  4.929765E+001	  4.767859E+001	  4.593191E+001	  4.426148E+001	  4.270377E+001	  4.100263E+001	  3.910657E+001	  3.729851E+001	  3.492645E+001	  3.265108E+001	  3.105427E+001	  3.216927E+001	  3.635158E+001	  3.868030E+001	  3.856536E+001	  2.413743E+001	  1.850993E+001	  1.631043E+001	  1.430358E+001	  1.220124E+001	  1.029663E+001	  8.309424E+000	  6.177415E+000	  4.083602E+000	  1.871699E+000	 -7.329263E-001	 -3.247804E+000
        13.7000	  7.357316E+001	  7.265147E+001	  7.152506E+001	  7.040560E+001	  6.918448E+001	  6.780658E+001	  6.625504E+001	  6.468713E+001	  6.294500E+001	  6.105504E+001	  5.924259E+001	  5.748791E+001	  5.557402E+001	  5.360935E+001	  5.158206E+001	  4.935261E+001	  4.733570E+001	  4.619992E+001	  4.776517E+001	  5.051917E+001	  5.212093E+001	  5.237666E+001	  3.807662E+001	  3.262777E+001	  3.044058E+001	  2.841647E+001	  2.628541E+001	  2.434117E+001	  2.230862E+001	  2.013098E+001	  1.799823E+001	  1.575222E+001	  1.311634E+001	  1.057927E+001	  5.767051E+001	  5.681422E+001	  5.576476E+001	  5.472027E+001	  5.358016E+001	  5.229316E+001	  5.084277E+001	  4.937548E+001	  4.774451E+001	  4.600048E+001	  4.434245E+001	  4.282672E+001	  4.114881E+001	  3.921592E+001	  3.740132E+001	  3.500651E+001	  3.274039E+001	  3.122448E+001	  3.259272E+001	  3.661581E+001	  3.850279E+001	  3.847088E+001	  2.411109E+001	  1.858420E+001	  1.639745E+001	  1.438874E+001	  1.228001E+001	  1.036203E+001	  8.357297E+000	  6.205910E+000	  4.093843E+000	  1.864043E+000	 -7.594580E-001	 -3.290137E+000
        13.8000	  7.361352E+001	  7.269194E+001	  7.156562E+001	  7.044623E+001	  6.922517E+001	  6.784729E+001	  6.629580E+001	  6.472781E+001	  6.298595E+001	  6.109620E+001	  5.928498E+001	  5.753412E+001	  5.562273E+001	  5.365047E+001	  5.161903E+001	  4.939084E+001	  4.737030E+001	  4.622315E+001	  4.781100E+001	  5.054192E+001	  5.209301E+001	  5.243010E+001	  3.812199E+001	  3.266013E+001	  3.047004E+001	  2.844566E+001	  2.631463E+001	  2.437088E+001	  2.233904E+001	  2.016219E+001	  1.803011E+001	  1.578472E+001	  1.314945E+001	  1.061293E+001	  5.771047E+001	  5.684718E+001	  5.578915E+001	  5.473597E+001	  5.358616E+001	  5.228803E+001	  5.082477E+001	  4.934529E+001	  4.770332E+001	  4.597037E+001	  4.433755E+001	  4.288943E+001	  4.125099E+001	  3.927731E+001	  3.750583E+001	  3.508288E+001	  3.282861E+001	  3.142213E+001	  3.310059E+001	  3.691368E+001	  3.822759E+001	  3.842746E+001	  2.414146E+001	  1.871504E+001	  1.653736E+001	  1.452426E+001	  1.240675E+001	  1.047347E+001	  8.449516E+000	  6.277283E+000	  4.145872E+000	  1.897398E+000	 -7.454568E-001	 -3.292024E+000
        13.9000	  7.362906E+001	  7.270769E+001	  7.158163E+001	  7.046249E+001	  6.924170E+001	  6.786412E+001	  6.631294E+001	  6.474522E+001	  6.300345E+001	  6.111320E+001	  5.930075E+001	  5.754535E+001	  5.562424E+001	  5.365108E+001	  5.162700E+001	  4.939840E+001	  4.737915E+001	  4.623637E+001	  4.783200E+001	  5.054233E+001	  5.207996E+001	  5.241690E+001	  3.811328E+001	  3.265523E+001	  3.046397E+001	  2.843840E+001	  2.630658E+001	  2.436240E+001	  2.233029E+001	  2.015330E+001	  1.802123E+001	  1.577597E+001	  1.314100E+001	  1.060485E+001	  5.761227E+001	  5.674092E+001	  5.567318E+001	  5.461036E+001	  5.344999E+001	  5.214014E+001	  5.066372E+001	  4.917284E+001	  4.752183E+001	  4.581497E+001	  4.422458E+001	  4.287331E+001	  4.129502E+001	  3.928957E+001	  3.761837E+001	  3.516754E+001	  3.293701E+001	  3.166614E+001	  3.361853E+001	  3.725688E+001	  3.789137E+001	  3.838483E+001	  2.419638E+001	  1.889376E+001	  1.672473E+001	  1.470416E+001	  1.257483E+001	  1.062336E+001	  8.577210E+000	  6.381287E+000	  4.228233E+000	  1.959194E+000	 -7.046187E-001	 -3.268123E+000
        14.0000	  7.361626E+001	  7.269515E+001	  7.156943E+001	  7.045065E+001	  6.923027E+001	  6.785318E+001	  6.630258E+001	  6.473541E+001	  6.299413E+001	  6.110264E+001	  5.928788E+001	  5.752558E+001	  5.559216E+001	  5.361995E+001	  5.160169E+001	  4.936866E+001	  4.735675E+001	  4.622329E+001	  4.781235E+001	  5.050876E+001	  5.212595E+001	  5.233751E+001	  3.804970E+001	  3.261146E+001	  3.042157E+001	  2.839483E+001	  2.626257E+001	  2.431812E+001	  2.228569E+001	  2.010831E+001	  1.797591E+001	  1.573037E+001	  1.309511E+001	  1.055866E+001	  5.738835E+001	  5.650775E+001	  5.542900E+001	  5.435541E+001	  5.318353E+001	  5.186143E+001	  5.037181E+001	  4.887137E+001	  4.721671E+001	  4.556121E+001	  4.404304E+001	  4.283508E+001	  4.134525E+001	  3.931076E+001	  3.778232E+001	  3.530275E+001	  3.312226E+001	  3.202412E+001	  3.421238E+001	  3.766023E+001	  3.775988E+001	  3.835189E+001	  2.429225E+001	  1.914379E+001	  1.698500E+001	  1.495476E+001	  1.281168E+001	  1.083955E+001	  8.768120E+000	  6.545033E+000	  4.367031E+000	  2.074173E+000	 -6.140753E-001	 -3.197536E+000
        14.1000	  7.361040E+001	  7.268956E+001	  7.156418E+001	  7.044575E+001	  6.922579E+001	  6.784917E+001	  6.629915E+001	  6.473250E+001	  6.299174E+001	  6.109890E+001	  5.928221E+001	  5.751668E+001	  5.557995E+001	  5.360483E+001	  5.157493E+001	  4.933978E+001	  4.731893E+001	  4.619557E+001	  4.774600E+001	  5.043490E+001	  5.219350E+001	  5.225536E+001	  3.798048E+001	  3.255862E+001	  3.037023E+001	  2.834307E+001	  2.621151E+001	  2.426785E+001	  2.223604E+001	  2.005904E+001	  1.792673E+001	  1.568102E+001	  1.304525E+001	  1.050803E+001	  5.711872E+001	  5.622808E+001	  5.513746E+001	  5.405246E+001	  5.286875E+001	  5.153504E+001	  5.003396E+001	  4.852919E+001	  4.688255E+001	  4.532605E+001	  4.393241E+001	  4.293698E+001	  4.156517E+001	  3.948390E+001	  3.810515E+001	  3.561132E+001	  3.348789E+001	  3.261747E+001	  3.502379E+001	  3.811649E+001	  3.785968E+001	  3.841412E+001	  2.450942E+001	  1.953381E+001	  1.738596E+001	  1.534534E+001	  1.318809E+001	  1.119405E+001	  9.095205E+000	  6.842017E+000	  4.635756E+000	  2.315323E+000	 -4.018801E-001	 -3.009567E+000
